interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,annotation,version
WNT2_FZD10_LRP6,WNT,WNT2,FZD10;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD2_LRP6,WNT,WNT2,FZD2;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD3_LRP6,WNT,WNT2,FZD3;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD4_LRP6,WNT,WNT2,FZD4;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD5_LRP6,WNT,WNT2,FZD5;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD6_LRP6,WNT,WNT2,FZD6;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD7_LRP6,WNT,WNT2,FZD7;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD8_LRP6,WNT,WNT2,FZD8;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD9_LRP6,WNT,WNT2,FZD9;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD1_LRP6,WNT,WNT2B,FZD1;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD10_LRP6,WNT,WNT2B,FZD10;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD2_LRP6,WNT,WNT2B,FZD2;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD3_LRP6,WNT,WNT2B,FZD3;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD4_LRP6,WNT,WNT2B,FZD4;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD5_LRP6,WNT,WNT2B,FZD5;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD6_LRP6,WNT,WNT2B,FZD6;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD7_LRP6,WNT,WNT2B,FZD7;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD8_LRP6,WNT,WNT2B,FZD8;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD9_LRP6,WNT,WNT2B,FZD9;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD1_LRP6,WNT,WNT3,FZD1;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD10_LRP6,WNT,WNT3,FZD10;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD2_LRP6,WNT,WNT3,FZD2;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD3_LRP6,WNT,WNT3,FZD3;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD4_LRP6,WNT,WNT3,FZD4;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD5_LRP6,WNT,WNT3,FZD5;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD6_LRP6,WNT,WNT3,FZD6;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD7_LRP6,WNT,WNT3,FZD7;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD8_LRP6,WNT,WNT3,FZD8;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD9_LRP6,WNT,WNT3,FZD9;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3A_FZD1_LRP6,WNT,WNT3A,FZD1;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3A_FZD10_LRP6,WNT,WNT3A,FZD10;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3A_FZD2_LRP6,WNT,WNT3A,FZD2;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3A_FZD3_LRP6,WNT,WNT3A,FZD3;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3A_FZD4_LRP6,WNT,WNT3A,FZD4;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3A_FZD5_LRP6,WNT,WNT3A,FZD5;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3A_FZD6_LRP6,WNT,WNT3A,FZD6;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3A_FZD7_LRP6,WNT,WNT3A,FZD7;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3A_FZD8_LRP6,WNT,WNT3A,FZD8;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3A_FZD9_LRP6,WNT,WNT3A,FZD9;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT4_FZD1_LRP6,WNT,WNT4,FZD1;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT4_FZD10_LRP6,WNT,WNT4,FZD10;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT4_FZD2_LRP6,WNT,WNT4,FZD2;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT4_FZD3_LRP6,WNT,WNT4,FZD3;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT4_FZD4_LRP6,WNT,WNT4,FZD4;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT4_FZD5_LRP6,WNT,WNT4,FZD5;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT4_FZD6_LRP6,WNT,WNT4,FZD6;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT4_FZD7_LRP6,WNT,WNT4,FZD7;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT4_FZD8_LRP6,WNT,WNT4,FZD8;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT4_FZD9_LRP6,WNT,WNT4,FZD9;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT6_FZD1_LRP6,WNT,WNT6,FZD1;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT6_FZD10_LRP6,WNT,WNT6,FZD10;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT6_FZD2_LRP6,WNT,WNT6,FZD2;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT6_FZD3_LRP6,WNT,WNT6,FZD3;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT6_FZD4_LRP6,WNT,WNT6,FZD4;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT6_FZD5_LRP6,WNT,WNT6,FZD5;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT6_FZD6_LRP6,WNT,WNT6,FZD6;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT6_FZD7_LRP6,WNT,WNT6,FZD7;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT6_FZD8_LRP6,WNT,WNT6,FZD8;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT6_FZD9_LRP6,WNT,WNT6,FZD9;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT7A_FZD1_LRP6,WNT,WNT7A,FZD1;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT7A_FZD10_LRP6,WNT,WNT7A,FZD10;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT7A_FZD2_LRP6,WNT,WNT7A,FZD2;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT7A_FZD3_LRP6,WNT,WNT7A,FZD3;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT7A_FZD4_LRP6,WNT,WNT7A,FZD4;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT7A_FZD5_LRP6,WNT,WNT7A,FZD5;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT7A_FZD6_LRP6,WNT,WNT7A,FZD6;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT7A_FZD7_LRP6,WNT,WNT7A,FZD7;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT7A_FZD8_LRP6,WNT,WNT7A,FZD8;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT7A_FZD9_LRP6,WNT,WNT7A,FZD9;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT7B_FZD1_LRP6,WNT,WNT7B,FZD1;LRP6,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
